170	1	4801
171	0	4738
171	1	2306
172	2	2962
173	2	5041
174	0	496
174	1	2978
175	0	4722
175	1	1684
176	0	2173
176	1	1684
177	0	2818
177	1	2978
178	0	4738
178	1	1799
179	2	5147
180	2	3623
181	0	1819
181	1	1369
182	0	1092
182	1	585
183	0	3777
183	1	781
184	2	784
185	2	4142
186	0	4722
186	1	2385
187	0	4722
187	1	1147
188	2	4676
189	0	25
189	1	2928
190	2	4483
191	2	145
192	0	1092
192	1	1174
193	2	568
194	0	1533
194	1	1657
195	0	2149
195	1	3814
196	2	71
197	0	5024
197	1	4575
198	0	4395
198	1	552
199	2	3673
200	0	1092
200	1	413
201	2	405
202	2	853
203	0	3777
203	1	2512
204	2	4501
205	0	960
205	1	4875
206	0	3324
206	1	5005
207	0	2149
207	1	1708
208	0	2836
208	1	1369
209	0	2818
209	1	1750
210	0	4722
210	1	585
211	2	1199
212	2	1295
213	2	833
214	2	4687
215	0	2149
215	1	5004
216	0	4722
216	1	264
217	0	1216
217	1	4575
218	2	2617
219	0	949
219	1	1150
220	2	2222
221	2	4973
222	0	551
222	1	552
223	2	4450
224	0	4395
224	1	3415
225	0	3777
225	1	1750
226	2	4938
227	0	1301
227	1	1750
228	0	2149
228	1	2852
229	0	551
229	1	4215
230	0	1216
230	1	3663
231	0	4722
231	1	3661
232	0	2173
232	1	1362
233	0	4999
233	1	1325
234	0	3777
234	1	119
235	0	2886
235	1	3663
236	0	1092
236	1	5005
237	0	3809
237	1	1750
238	2	4042
239	0	3349
239	1	1369
240	0	1314
240	1	1369
241	2	1455
242	2	1480
243	2	450
244	0	25
244	1	4575
245	2	2563
246	0	4738
246	1	3056
247	2	3400
248	2	3476
249	0	25
249	1	4002
250	2	3797
251	2	4822
252	2	3799
253	0	2140
253	1	2978
254	2	779
255	2	3286
256	2	4173
257	2	1877
258	0	949
258	1	3814
259	0	1533
259	1	2512
260	0	4738
260	1	2965
261	0	1534
261	1	2978
262	0	4738
262	1	3661
263	0	4616
263	1	2965
264	0	3689
264	1	4875
265	2	4075
266	2	708
267	2	4251
268	0	19
268	1	1369
269	0	231
269	1	3812
270	2	4418
271	2	2049
272	0	4999
272	1	4002
273	2	3958
274	2	1050
275	0	2149
275	1	1362
276	2	406
277	0	2353
277	1	2978
278	0	2149
278	1	317
279	2	3165
280	2	3009
281	0	949
281	1	1684
282	2	2950
283	2	2768
284	0	1301
284	1	4875
285	0	3777
285	1	220
286	2	5017
287	0	2461
287	1	328
288	2	2505
289	2	4491
290	0	5024
290	1	3661
291	0	949
291	1	3699
292	2	5145
293	0	3809
293	1	3056
294	0	2149
294	1	635
295	2	1108
296	0	257
296	1	2978
297	2	3194
298	0	1533
298	1	1578
299	0	893
299	1	4410
300	2	2781
301	2	2057
302	0	2149
302	1	3835
303	0	551
303	1	3909
304	0	1533
304	1	1562
305	0	4738
305	1	4801
306	2	2274
307	2	4324
308	2	209
309	2	720
310	2	1180
311	2	4417
312	2	2714
313	0	4722
313	1	1849
314	0	1808
314	1	4875
315	0	2149
315	1	367
316	2	3237
317	2	3436
318	0	1533
318	1	220
319	0	4722
319	1	3792
320	0	3122
320	1	4537
321	0	3777
321	1	3831
322	0	5146
322	1	4875
323	0	1533
323	1	4575
324	0	3809
324	1	1657
325	2	2542
326	2	4652
327	0	3082
327	1	1750
328	0	551
328	1	2306
329	2	2715
330	0	2149
330	1	3151
331	0	3347
331	1	2978
332	0	1092
332	1	3814
333	0	5024
333	1	1310
334	0	1301
334	1	2965
335	0	5024
335	1	1251
336	0	2173
336	1	1294
337	0	4246
337	1	4801
338	0	3809
338	1	3812
339	0	4722
339	1	5058
340	2	3745
341	0	2173
341	1	127
342	0	1216
342	1	585
343	0	1343
343	1	1369
344	0	3777
344	1	1251
345	0	3816
345	1	328
346	2	736
347	2	3323
348	2	3495
349	0	4660
349	1	413
350	2	580
351	2	4661
352	0	1808
352	1	2978
353	0	468
353	1	4410
354	2	441
355	0	4738
355	1	1174
356	2	1944
357	0	2974
357	1	3663
358	0	1761
358	1	3056
359	2	2506
360	2	3575
361	0	4395
361	1	1325
362	2	3887
363	2	1166
364	2	1377
365	2	469
366	2	2330
367	2	4877
368	2	778
369	2	1052
370	0	1216
370	1	4356
371	2	3159
372	0	4999
372	1	1657
373	0	2173
373	1	1657
374	2	3012
375	2	4550
376	0	4616
376	1	3056
377	0	949
377	1	635
378	2	1697
379	2	714
380	0	674
380	1	2978
381	0	4395
381	1	1362
382	2	641
383	0	1092
383	1	4215
384	0	5024
384	1	1799
385	0	1314
385	1	1163
386	0	275
386	1	3831
387	2	4202
388	0	1092
388	1	1141
389	0	2140
389	1	3661
390	2	3683
391	0	2149
391	1	3941
392	0	25
392	1	1578
393	2	3686
394	0	112
394	1	2965
395	2	927
396	2	2545
397	2	4564
398	0	4722
398	1	451
399	2	1711
400	0	2010
400	1	4410
401	2	1681
402	0	4722
402	1	4537
403	2	1628
404	0	2818
404	1	3812
405	2	4702
406	2	3659
407	0	1534
407	1	1799
408	2	3027
409	2	3742
410	0	3571
410	1	3056
411	0	1878
411	1	1325
412	0	2149
412	1	1885
413	0	4304
413	1	3036
414	0	4722
414	1	4356
415	2	4773
416	0	4395
416	1	1684
417	0	2879
417	1	1369
418	2	2431
419	2	5097
420	2	3576
421	0	2149
421	1	4920
422	0	2353
422	1	1325
423	2	5000
424	0	949
424	1	317
425	0	3777
425	1	2965
426	0	25
426	1	2086
427	2	99
428	0	231
428	1	3909
429	0	2353
429	1	1369
430	2	2896
431	0	2149
431	1	4328
432	2	3672
433	0	949
433	1	3753
434	2	3599
435	0	275
435	1	1562
436	2	2842
437	2	70
438	0	551
438	1	1708
439	0	5024
439	1	2306
440	0	4962
440	1	2965
441	2	4452
442	0	551
442	1	413
443	0	1525
443	1	2965
444	0	960
444	1	4801
445	0	496
445	1	2306
446	0	2461
446	1	1750
447	2	2172
448	2	1749
449	2	4118
450	2	3157
451	0	551
451	1	4920
452	2	4724
453	0	2261
453	1	1519
454	2	5022
455	2	5018
456	0	4246
456	1	4666
457	2	4970
458	2	2426
459	2	1741
460	2	4385
461	0	1216
461	1	1150
462	2	2192
463	0	1314
463	1	350
464	0	949
464	1	1294
465	0	5024
465	1	4002
466	2	1420
467	0	849
467	1	552
468	2	2081
469	2	2975
470	2	185
471	2	4471
472	0	275
472	1	328
473	2	4477
474	2	3336
475	2	965
476	2	3652
477	0	2149
477	1	1939
478	0	1819
478	1	552
479	2	146
480	0	3324
480	1	220
481	2	4908
482	0	2140
482	1	2965
483	0	1999
483	1	328
484	2	3192
485	0	4999
485	1	2385
486	0	4627
486	1	1150
487	0	4627
487	1	3661
488	2	2670
489	0	1533
489	1	2928
490	0	1819
490	1	1271
491	2	1982
492	0	1216
492	1	1310
493	0	1092
493	1	2709
494	2	1876
495	2	291
496	0	4325
496	1	3909
497	0	19
497	1	3056
498	2	4707
499	0	949
499	1	552
500	0	1898
500	1	4801
501	0	4722
501	1	3914
502	0	231
502	1	119
503	2	3827
504	0	4722
504	1	426
505	0	3349
505	1	2978
506	2	4303
507	2	138
508	2	2185
509	2	2524
510	2	4268
511	0	25
511	1	3909
512	2	4703
513	0	4304
513	1	3415
514	0	2173
514	1	2236
515	2	3429
516	0	125
516	1	328
517	2	3130
518	2	1955
519	0	4325
519	1	1310
520	0	960
520	1	2512
521	2	4461
522	0	4627
522	1	2512
523	0	5146
523	1	3056
524	2	2843
525	0	3082
525	1	2978
526	2	2073
527	0	949
527	1	2389
528	2	4889
529	0	1368
529	1	2978
530	0	551
530	1	1939
531	2	1821
532	2	1988
533	0	5146
533	1	2512
534	0	4395
534	1	5014
535	0	231
535	1	2846
536	2	3392
537	2	4704
538	2	4272
539	2	3779
540	2	2200
541	2	3461
542	2	1513
543	2	4420
544	2	2532
545	0	2149
545	1	40
546	0	2836
546	1	119
547	0	2353
547	1	1750
548	2	2535
549	0	25
549	1	4410
550	2	2199
551	0	4627
551	1	2306
552	2	3705
553	2	4464
554	0	2461
554	1	4410
555	0	551
555	1	5058
556	2	3892
557	0	5024
557	1	3909
558	2	629
559	0	1533
559	1	119
560	0	4999
560	1	4513
561	2	5153
562	0	2974
562	1	1750
563	0	3324
563	1	1325
564	2	2589
565	2	1973
566	2	2064
567	0	2140
567	1	3415
568	2	325
569	0	4304
569	1	5005
570	2	2034
571	0	949
571	1	1163
572	2	2312
573	0	4722
573	1	3753
574	0	1808
574	1	1369
575	2	3288
576	2	4409
577	0	2732
577	1	1750
578	0	4722
578	1	4666
579	0	4999
579	1	2846
580	0	3967
580	1	1562
581	2	1514
582	0	3379
582	1	1657
583	0	1201
583	1	156
584	0	2465
584	1	3663
585	0	849
585	1	1750
586	2	33
587	0	4722
587	1	1885
588	0	3379
588	1	1310
589	0	551
589	1	635
590	0	3809
590	1	4356
591	0	1314
591	1	2965
592	2	3234
593	0	2432
593	1	188
594	0	496
594	1	156
595	0	551
595	1	1885
596	2	3985
597	2	768
598	2	2782
599	0	2461
599	1	3792
600	0	5024
600	1	585
601	2	2796
602	2	2103
603	0	4632
603	1	4410
604	0	3379
604	1	328
605	0	551
605	1	3906
606	2	4053
607	0	4125
607	1	2512
608	2	3212
609	2	1743
610	2	1997
611	0	1092
611	1	3846
612	2	2771
613	2	4794
614	0	1092
614	1	4687
615	0	1216
615	1	1799
616	2	3798
617	0	4722
617	1	4374
618	0	2173
618	1	5041
619	2	3919
620	2	3604
621	0	551
621	1	4256
622	0	4177
622	1	1369
623	2	2671
624	0	949
624	1	649
625	0	4722
625	1	1543
626	0	3816
626	1	2978
627	2	3636
628	2	4586
629	2	3375
630	0	674
630	1	4575
631	2	4355
632	0	3324
632	1	413
633	0	2173
633	1	3831
634	0	5146
634	1	2846
635	0	1819
635	1	328
636	2	1587
637	2	2538
638	2	5002
639	0	5146
639	1	4356
640	0	4900
640	1	3056
641	0	4049
641	1	3056
642	0	25
642	1	1163
643	2	2649
644	2	3314
645	0	551
645	1	4241
646	2	966
647	2	1038
648	0	4620
648	1	2978
649	2	4596
650	2	312
651	0	2554
651	1	1848
652	2	4555
653	0	2261
653	1	1519
654	0	125
654	1	2928
655	0	2974
655	1	3661
656	2	1493
657	0	496
657	1	4002
658	2	572
659	2	2550
660	2	2605
661	2	2759
662	0	5024
662	1	2897
663	0	4738
663	1	3906
664	0	1216
664	1	3812
665	2	2474
666	0	41
666	1	4875
667	2	1096
668	2	3028
669	2	3386
670	0	231
670	1	2385
671	0	949
671	1	4328
672	2	795
673	2	1565
674	2	692
675	2	1393
676	0	551
676	1	474
677	2	2254
678	2	2582
679	2	3214
680	0	949
680	1	3151
681	0	275
681	1	1150
682	2	1159
683	2	4294
684	2	1853
685	0	4627
685	1	1174
686	2	4424
687	0	257
687	1	4410
688	2	4890
689	2	2917
690	0	2261
690	1	1519
691	0	4660
691	1	4801
692	2	4672
693	2	2267
694	0	2173
694	1	4356
695	0	949
695	1	4241
696	0	551
696	1	1310
697	2	3348
698	0	949
698	1	2908
699	2	1242
700	0	4183
700	1	3663
701	0	1314
701	1	4875
702	2	2523
703	2	4633
704	0	275
704	1	1750
705	0	275
705	1	1251
706	0	4627
706	1	1799
707	2	2968
708	2	2834
709	2	1727
710	0	4722
710	1	4860
711	0	25
711	1	1629
712	0	949
712	1	474
713	2	4274
714	0	3324
714	1	3699
715	0	5112
715	1	119
716	0	1241
716	1	2965
717	2	3102
718	0	3379
718	1	156
719	2	2362
720	0	4627
720	1	5005
721	2	4188
722	2	2062
723	0	4049
723	1	1750
724	0	4616
724	1	1310
725	0	25
725	1	1708
726	2	150
727	2	4835
728	0	4722
728	1	3433
729	2	700
730	0	5024
730	1	2908
731	0	4304
731	1	2844
732	2	4605
733	2	4903
734	0	5146
734	1	3661
735	0	275
735	1	3056
736	0	5112
736	1	2928
737	0	4999
737	1	3909
738	0	949
738	1	5058
739	2	4628
740	0	3438
740	1	3812
741	2	4989
742	0	2149
742	1	4256
743	2	3989
744	0	1092
744	1	40
745	0	4738
745	1	1163
746	2	3876
747	0	4177
747	1	1310
748	0	2424
748	1	1369
749	2	516
750	2	3491
751	0	19
751	1	1799
752	2	1200
753	2	4885
754	2	599
755	2	221
756	2	873
757	2	1729
758	0	2836
758	1	4801
759	0	2140
759	1	220
760	2	5053
761	2	4430
762	0	1092
762	1	1885
763	2	1083
764	2	4276
765	0	25
765	1	4027
766	2	807
767	0	4650
767	1	1657
768	2	2541
769	2	3968
770	0	1092
770	1	639
771	0	1819
771	1	1684
772	0	2554
772	1	2928
773	0	3689
773	1	1657
774	0	674
774	1	3415
775	2	4770
776	0	849
776	1	4801
777	2	1630
778	0	2149
778	1	451
779	0	4304
779	1	2803
780	0	1533
780	1	2897
781	2	699
782	0	949
782	1	1946
783	0	949
783	1	4583
784	0	849
784	1	4875
785	2	1880
786	2	2233
787	0	1451
787	1	1369
788	0	960
788	1	2385
789	2	2586
790	2	1778
791	2	678
792	0	4722
792	1	4390
793	0	2818
793	1	1684
794	0	4611
794	1	119
795	0	112
795	1	156
796	0	4721
796	1	1562
797	2	4746
798	2	3882
799	0	958
799	1	2978
800	0	125
800	1	3792
801	0	4439
801	1	119
802	2	3403
803	2	3738
804	2	615
805	2	1952
806	0	2229
806	1	328
807	2	2858
808	0	496
808	1	3812
809	2	1934
810	2	206
811	2	4931
812	0	3324
812	1	2978
813	0	4722
813	1	205
814	0	4738
814	1	552
815	2	754
816	2	2716
817	2	891
818	0	551
818	1	1849
819	0	25
819	1	4583
820	2	3833
821	0	5146
821	1	1251
822	0	496
822	1	1708
823	0	2461
823	1	1150
824	0	1092
824	1	2852
825	0	3349
825	1	1657
826	0	25
826	1	3846
827	0	231
827	1	413
828	0	112
828	1	2385
829	2	1036
830	2	3996
831	2	464
832	0	3777
832	1	1310
833	0	4738
833	1	3415
834	0	2173
834	1	4742
835	0	949
835	1	4906
836	2	3601
837	0	2498
837	1	2512
838	0	3809
838	1	1578
839	2	668
840	2	1404
841	2	5039
842	0	4616
842	1	2389
843	2	5139
844	2	948
845	2	1188
846	2	4543
847	2	2628
848	0	3324
848	1	552
849	0	1714
849	1	3056
850	0	3689
850	1	1684
851	0	949
851	1	780
852	2	2568
853	0	1525
853	1	3792
854	2	2322
855	0	271
855	1	2512
856	2	1627
857	0	1234
857	1	2978
858	0	125
858	1	3661
859	2	3404
860	2	3470
861	0	1579
861	1	1369
862	2	2356
863	0	2818
863	1	3792
864	2	1722
865	0	1092
865	1	2083
866	0	958
866	1	1750
867	0	3777
867	1	3906
868	0	2818
868	1	1657
869	0	4738
869	1	2908
870	2	4714
871	2	1897
872	2	1678
873	0	1246
873	1	2512
874	0	1301
874	1	4575
875	0	2465
875	1	1325
876	0	1092
876	1	264
877	2	3458
878	2	3381
879	2	2750
880	0	2353
880	1	5005
881	2	4711
882	2	2747
883	0	5077
883	1	1369
884	0	5146
884	1	220
885	2	1760
886	0	1819
886	1	220
887	2	630
888	2	841
889	0	1301
889	1	3792
890	0	257
890	1	4875
891	2	3150
892	0	468
892	1	3056
893	0	2357
893	1	1251
894	0	1533
894	1	3415
895	2	3471
896	2	4222
897	2	2289
898	0	2461
898	1	2928
899	2	3741
900	0	4049
900	1	3661
901	2	4929
902	2	3794
903	0	4664
903	1	4215
904	0	674
904	1	4513
905	0	4999
905	1	1163
906	0	4999
906	1	220
907	2	4236
908	0	1534
908	1	3906
909	0	3082
909	1	2512
910	2	1806
911	2	5141
912	2	4191
913	0	5024
913	1	1163
914	2	818
915	0	3809
915	1	2846
916	0	5146
916	1	585
917	0	4722
917	1	2505
918	0	3349
918	1	156
919	0	1610
919	1	1251
920	2	1182
921	0	1216
921	1	1629
922	0	2836
922	1	3663
923	0	3613
923	1	1310
924	0	4049
924	1	4801
925	0	2710
925	1	1251
926	2	3768
927	0	4627
927	1	1251
928	0	1241
928	1	1799
929	0	2173
929	1	4687
930	2	4411
931	0	1051
931	1	156
932	0	16
932	1	4875
933	2	305
934	0	1579
934	1	3415
935	2	4600
936	2	2576
937	0	1216
937	1	3814
938	0	1533
938	1	3673
939	2	3338
940	0	551
940	1	188
941	2	1445
942	0	25
942	1	3835
943	0	1691
943	1	156
944	0	4999
944	1	3151
945	0	4999
945	1	1629
946	0	3809
946	1	1885
947	0	3809
947	1	1150
948	0	1534
948	1	2236
949	0	2606
949	1	552
950	2	4331
951	2	296
952	0	704
952	1	119
953	0	960
953	1	3831
954	2	2031
955	0	2140
955	1	4575
956	0	2353
956	1	4801
957	0	3777
957	1	3699
958	2	4441
959	0	2173
959	1	4583
960	2	3387
961	0	25
961	1	427
962	2	4451
963	2	675
964	2	400
965	2	4343
966	2	5070
967	0	3324
967	1	1799
968	0	112
968	1	1325
969	0	4962
969	1	1369
970	0	1878
970	1	2928
971	2	1611
972	2	43
973	2	293
974	0	4395
974	1	220
975	0	2149
975	1	1980
976	2	3250
977	0	3544
977	1	2512
978	0	4314
978	1	3812
979	2	1732
980	0	1761
980	1	1369
981	0	2424
981	1	156
982	2	1181
983	2	2555
984	2	2152
985	2	3850
986	2	2658
987	0	5146
987	1	2306
988	0	2885
988	1	2928
989	0	4722
989	1	5145
990	0	5112
990	1	2978
991	0	3349
991	1	4575
992	0	1761
992	1	585
993	2	654
994	2	3664
995	0	949
995	1	1499
996	2	2729
997	0	1525
997	1	585
998	2	3986
999	0	275
999	1	1174
1000	2	3983
1001	2	4064
1002	2	514
1003	0	2173
1003	1	4920
1004	2	928
1005	0	2663
1005	1	4875
1006	0	3507
1006	1	1369
1007	2	1522
1008	0	4627
1008	1	4410
1009	2	2678
1010	2	461
1011	0	5130
1011	1	1325
1012	0	551
1012	1	3151
1013	0	958
1013	1	328
1014	0	2432
1014	1	2897
1015	0	41
1015	1	4575
1016	0	1534
1016	1	4410
1017	2	985
1018	2	3138
1019	0	958
1019	1	4575
1020	0	5024
1020	1	635
1021	0	4738
1021	1	649
1022	0	4999
1022	1	1362
1023	2	1028
1024	2	4371
1025	0	1451
1025	1	1750
1026	2	91
1027	0	25
1027	1	4666
1028	0	4177
1028	1	4410
1029	0	2945
1029	1	4575
1030	2	1889
1031	2	951
1032	0	4616
1032	1	3906
1033	0	674
1033	1	2965
1034	0	1878
1034	1	1174
1035	2	4074
1036	2	2096
1037	0	5024
1037	1	3396
1038	0	3777
1038	1	127
1039	2	5054
1040	0	1878
1040	1	2965
1041	2	2739
1042	2	2122
1043	0	4999
1043	1	411
1044	0	949
1044	1	3396
1045	2	306
1046	0	4547
1046	1	1251
1047	2	2440
1048	0	4627
1048	1	119
1049	2	3240
1050	0	1301
1050	1	1799
1051	2	3260
1052	0	4722
1052	1	3265
1053	0	4722
1053	1	2421
1054	2	2642
1055	2	730
1056	0	1808
1056	1	328
1057	0	125
1057	1	1174
1058	0	4246
1058	1	1750
1059	2	4799
1060	0	949
1060	1	4513
1061	0	949
1061	1	4800
1062	0	3807
1062	1	4687
1063	2	4572
1064	0	1533
1064	1	1163
1065	2	4612
1066	2	1823
1067	2	5023
1068	0	2885
1068	1	1174
1069	2	4257
1070	0	3777
1070	1	2385
1071	0	4808
1071	1	1369
1072	2	1540
1073	0	3809
1073	1	427
1074	0	3509
1074	1	4801
1075	0	2567
1075	1	1251
1076	2	4337
1077	0	1588
1077	1	2512
1078	2	1789
1079	0	1533
1079	1	4860
1080	0	4616
1080	1	1684
1081	2	190
1082	2	3498
1083	0	2818
1083	1	3835
1084	0	2173
1084	1	2709
1085	0	25
1085	1	4801
1086	0	4999
1086	1	4860
1087	2	4046
1088	0	2974
1088	1	3792
1089	0	275
1089	1	2928
1090	0	3349
1090	1	3814
1091	0	2353
1091	1	3661
1092	0	2173
1092	1	4860
1093	0	2974
1093	1	1174
1094	0	3324
1094	1	2844
1095	0	3559
1095	1	1684
1096	0	4722
1096	1	4687
1097	2	2377
1098	0	1808
1098	1	1325
1099	0	2261
1099	1	1519
1100	0	1610
1100	1	3661
1101	0	3809
1101	1	3792
1102	2	3149
1103	2	4386
1104	0	1534
1104	1	2846
1105	0	1451
1105	1	2928
1106	0	1301
1106	1	2385
1107	0	1533
1107	1	649
1108	0	551
1108	1	1629
1109	2	4153
1110	2	921
1111	2	1290
1112	0	4616
1112	1	2385
1113	0	2173
1113	1	3918
1114	2	3331
1115	0	25
1115	1	635
1116	2	2091
1117	2	5091
1118	0	1533
1118	1	5005
1119	0	4722
1119	1	2847
1120	2	1220
1121	0	4738
1121	1	635
1122	2	3205
1123	0	1761
1123	1	2928
1124	2	4775
1125	2	2491
1126	2	1843
1127	0	1899
1127	1	1163
1128	0	4627
1128	1	2389
1129	2	3901
1130	0	4395
1130	1	4410
1131	2	1266
1132	0	2461
1132	1	3812
1133	2	488
1134	0	1819
1134	1	1362
1135	0	2173
1135	1	4324
1136	2	4539
1137	0	4465
1137	1	3812
1138	0	1878
1138	1	954
1139	0	1878
1139	1	2086
1140	2	472
1141	2	3209
1142	2	3657
1143	0	4304
1143	1	1430
1144	0	2713
1144	1	4801
1145	2	2196
1146	2	2893
1147	0	2319
1147	1	1799
1148	2	1039
1149	0	1579
1149	1	3846
1150	0	1343
1150	1	4575
1151	0	551
1151	1	4583
1152	0	112
1152	1	4356
1153	2	2068
1154	0	2261
1154	1	1519
1155	0	25
1155	1	4719
1156	2	3993
1157	2	4624
1158	2	4124
1159	2	5040
1160	2	1385
1161	2	2359
1162	0	3379
1162	1	3753
1163	0	1092
1163	1	3123
1164	2	803
1165	2	999
1166	0	4738
1166	1	1294
1167	2	3785
1168	2	2298
1169	2	3341
1170	2	4494
1171	0	1368
1171	1	1750
1172	0	1234
1172	1	2512
1173	0	2882
1173	1	328
1174	0	4954
1174	1	4002
1175	2	522
1176	2	523
1177	0	2945
1177	1	2897
1178	2	3963
1179	2	256
1180	0	1809
1180	1	1750
1181	2	2193
1182	0	1092
1182	1	4860
1183	0	2802
1183	1	1369
1184	2	1478
1185	2	1058
1186	2	3786
1187	0	4981
1187	1	328
1188	2	1350
1189	2	314
1190	2	4484
1191	2	5059
1192	0	4632
1192	1	1657
1193	0	960
1193	1	220
1194	2	4412
1195	0	1579
1195	1	4537
1196	2	1931
1197	0	817
1197	1	4875
1198	0	1092
1198	1	2837
1199	0	1538
1199	1	220
1200	2	4318
1201	2	1715
1202	0	4738
1202	1	1310
1203	2	4857
1204	0	1212
1204	1	2429
1205	2	4767
1206	2	5158
1207	0	1533
1207	1	4241
1208	2	3894
1209	0	231
1209	1	427
1210	0	2304
1210	1	413
1211	0	25
1211	1	2372
1212	0	949
1212	1	639
1213	0	4954
1213	1	4801
1214	0	4325
1214	1	4215
1215	0	2974
1215	1	4583
1216	2	2346
1217	0	4632
1217	1	3906
1218	0	4395
1218	1	1369
1219	2	157
1220	2	4526
1221	0	3347
1221	1	4666
1222	2	4806
1223	2	439
1224	0	2818
1224	1	413
1225	0	674
1225	1	1150
1226	0	674
1226	1	1362
1227	2	1640
1228	2	4502
1229	0	949
1229	1	4719
1230	2	4861
1231	2	3033
1232	2	2418
1233	2	1643
1234	2	3861
1235	2	953
1236	2	898
1237	2	4751
1238	2	868
1239	2	151
1240	2	2111
1241	2	4
1242	2	3714
1243	0	540
1243	1	3909
1244	0	1761
1244	1	4575
1245	2	2719
1246	0	808
1246	1	1141
1247	0	1878
1247	1	3835
1248	2	29
1249	0	4632
1249	1	220
1250	0	2149
1250	1	3670
1251	0	1579
1251	1	350
1252	0	1201
1252	1	1369
1253	0	817
1253	1	2965
1254	0	112
1254	1	413
1255	0	5102
1255	1	2236
1256	2	1005
1257	0	4496
1257	1	1150
1258	2	1235
1259	0	2353
1259	1	1310
1260	0	125
1260	1	4666
1261	2	557
1262	2	1403
1263	0	2229
1263	1	4575
1264	0	4395
1264	1	5041
1265	2	4631
1266	2	3681
1267	0	1092
1267	1	4390
1268	0	4722
1268	1	235
1269	0	25
1269	1	104
1270	2	2577
1271	0	757
1271	1	1750
1272	2	2624
1273	0	3479
1273	1	1325
1274	0	2732
1274	1	3663
1275	0	2501
1275	1	2512
1276	0	1466
1276	1	3792
1277	0	257
1277	1	188
1278	0	4722
1278	1	2184
1279	2	1076
1280	2	334
1281	0	674
1281	1	4748
1282	0	674
1282	1	1174
1283	0	2234
1283	1	552
1284	0	4999
1284	1	4583
1285	2	787
1286	0	1525
1286	1	2928
1287	0	4125
1287	1	2385
1288	0	1216
1288	1	2852
1289	2	3175
1290	0	2836
1290	1	1562
1291	2	147
1292	2	3926
1293	2	4414
1294	0	3777
1294	1	4537
1295	0	4660
